Date,Open,High,Low,Close, Volume,Turnover
20050420,946.42,946.42,929.25,932.33,1054542654.00,58.56
20050421,930.05,936.02,919.97,923.54,1227484414.00,70.06
20050422,922.53,927.05,914.54,918.34,1255806153.00,70.52
20050425,910.08,912.83,899.79,909.19,1330136798.00,72.38
20050426,907.60,920.55,906.13,918.50,1383662366.00,77.51
20050427,919.96,919.96,906.40,906.68,1319200971.00,73.18
20050428,903.55,924.23,897.54,922.42,1722897621.00,94.58
20050429,921.24,922.64,910.89,913.05,1354998278.00,76.42
20050509,915.36,915.36,890.90,890.90,1000447115.00,53.79
20050510,887.50,894.15,872.90,894.15,1234905144.00,66.54
20050511,892.86,897.53,883.72,884.63,1078758300.00,57.91
20050512,882.97,882.97,868.95,870.90,1183236582.00,67.63
20050513,868.96,882.45,862.83,873.53,1343148397.00,70.80
20050516,872.20,872.20,857.98,863.16,984932226.00,52.34
20050517,861.12,875.18,858.11,870.10,1054667976.00,53.18
20050518,869.57,878.00,861.70,872.14,961561914.00,51.90
20050519,871.69,875.56,861.47,872.98,990333960.00,48.92
20050520,872.24,878.09,869.04,870.75,921495622.00,45.55
20050523,867.03,867.03,849.18,849.82,912879231.00,43.09
20050524,847.32,858.62,843.70,856.36,1119716775.00,54.32
20050525,855.74,862.23,850.71,856.12,943298990.00,45.34
20050526,855.14,859.69,843.36,845.17,835286356.00,40.82
20050527,843.38,850.02,837.35,838.04,944590673.00,48.60
20050530,836.07,845.22,832.15,843.58,842162933.00,42.00
20050531,844.41,850.28,841.85,843.96,883919141.00,41.81
20050601,843.16,844.52,825.89,826.32,950296358.00,47.00
20050602,824.17,824.17,803.50,807.92,1133575893.00,57.72
20050603,805.98,812.07,797.47,807.42,984308923.00,46.96
20050606,805.86,826.37,797.33,826.37,1044358174.00,51.04
20050607,828.65,844.56,823.52,825.51,1569563070.00,81.69
20050608,832.25,894.31,832.25,891.98,3793825356.00,190.19
20050609,893.15,910.18,885.54,898.57,3838743502.00,196.84
20050610,898.13,898.13,877.29,880.84,2624544021.00,134.96
20050613,878.67,883.15,863.02,877.40,1811414425.00,89.56
20050614,879.48,887.28,866.52,866.76,1702523929.00,86.94
20050615,864.00,864.00,847.60,848.96,1376868503.00,71.42
20050616,848.27,860.09,842.97,860.09,1332354855.00,69.56
20050617,863.55,863.55,857.14,860.31,1682731865.00,90.56
20050620,860.85,884.60,851.90,884.60,2192858568.00,113.68
20050621,884.17,884.17,872.71,874.60,1534639478.00,78.08
20050622,872.74,878.29,869.81,877.99,1317181883.00,68.51
20050623,876.73,880.21,869.42,869.53,1139995309.00,60.19
20050624,867.45,873.14,863.88,873.14,1144519374.00,54.34
20050627,878.30,894.23,878.30,891.01,2047923524.00,103.59
20050628,889.45,889.45,876.13,878.20,1323279007.00,65.22
20050629,880.45,880.45,873.11,873.52,1280136795.00,64.03
20050630,872.12,872.12,853.11,854.07,1367078372.00,65.93
20050701,851.09,851.09,832.67,833.32,1309548182.00,61.22
20050704,828.94,828.94,815.13,828.56,1165509799.00,49.53
20050705,825.87,828.15,818.63,822.42,968445396.00,50.76
20050706,823.02,826.97,813.07,816.14,866825351.00,42.05
20050707,815.84,819.57,812.69,817.88,759149381.00,34.28
20050708,815.84,815.84,801.18,802.34,953414439.00,41.77
20050711,806.78,819.20,795.66,796.28,1080212644.00,48.65
20050712,793.92,823.79,792.90,822.91,1818020468.00,86.07
20050713,821.55,822.31,813.88,816.74,1219667141.00,57.18
20050714,815.42,823.99,814.64,818.99,1175653003.00,56.04
20050715,818.54,822.69,805.95,808.84,1138388439.00,50.56
20050718,807.05,807.05,796.86,800.08,1047220206.00,44.66
20050719,798.49,806.36,796.45,802.83,965921473.00,41.97
20050720,802.41,810.89,799.72,809.24,1038570624.00,46.69
20050721,808.84,809.79,802.27,809.79,1025605640.00,48.34
20050722,809.66,831.78,809.37,825.87,2555107861.00,116.68
20050725,824.42,826.85,821.18,823.52,1426670209.00,66.83
20050726,822.97,844.89,822.97,842.11,2523814178.00,117.42
20050727,842.38,858.77,841.47,858.77,2421066552.00,109.35
20050728,858.63,864.05,853.12,855.59,2468639733.00,115.66
20050729,854.11,856.27,848.30,852.66,1745485257.00,76.66
20050801,852.29,860.58,850.66,855.96,1429573146.00,63.34
20050802,856.34,867.64,853.11,867.64,1780200670.00,75.70
20050803,869.06,882.85,868.10,873.72,3117864154.00,135.11
20050804,871.83,872.99,866.42,868.58,1867349833.00,81.76
20050805,869.63,889.02,869.63,889.02,2524836461.00,123.32
20050808,891.43,897.51,888.66,893.11,2708373334.00,132.11
20050809,892.84,899.36,885.29,899.36,2486896612.00,117.38
20050810,899.75,907.32,893.50,907.32,2818812832.00,126.48
20050811,907.61,920.06,906.43,920.06,3367122953.00,166.07
20050812,921.08,924.45,901.53,905.24,3739007580.00,176.22
20050815,908.34,924.87,906.26,924.87,2835723481.00,146.24
20050816,926.19,930.18,913.57,917.39,3035080391.00,152.67
20050817,916.19,926.52,903.45,926.52,2893056657.00,138.64
20050818,930.83,934.65,898.40,898.78,4556810208.00,214.28
20050819,896.04,903.43,889.10,901.22,2850422267.00,131.85
20050822,901.41,909.40,898.80,909.40,2251672190.00,103.33
20050823,909.38,909.38,894.33,900.76,1973039132.00,91.57
20050824,900.98,910.76,900.98,908.04,2010505381.00,93.00
20050825,908.32,909.92,899.84,909.74,2134504023.00,95.95
20050826,910.11,910.11,903.45,908.83,2110888441.00,94.00
20050829,908.49,908.49,895.32,898.47,2028773548.00,88.81
20050830,897.37,900.22,894.48,895.87,1655221624.00,74.83
20050831,895.88,909.57,893.10,909.57,2002667698.00,91.78
20050901,910.45,926.42,908.85,926.11,2985726974.00,135.34
20050902,927.54,930.27,923.88,930.27,2553490831.00,116.42
20050905,931.78,936.36,928.02,936.36,2349451733.00,104.97
20050906,937.09,939.80,917.92,919.30,2882161210.00,134.67
20050907,917.51,936.12,916.84,936.12,2612236234.00,123.40
20050908,937.53,940.70,930.82,937.62,2830817619.00,139.02
20050909,937.36,940.13,928.81,930.99,2021429848.00,96.11
20050912,930.23,933.69,927.46,932.14,1471807012.00,68.61
20050913,931.54,947.52,931.54,947.52,2176518824.00,101.90
20050914,946.57,954.97,946.23,954.97,2772552457.00,133.05
20050915,953.06,956.27,950.59,955.00,2292676809.00,110.96
20050916,954.23,955.29,949.60,953.05,1968698661.00,93.85
20050919,952.67,959.16,951.75,958.99,2137111816.00,101.24
20050920,958.47,959.09,945.40,950.82,2664829166.00,125.98
20050921,946.37,948.14,934.22,934.50,2771784043.00,125.29
20050922,931.94,931.94,902.19,911.87,2618175903.00,121.37
20050923,914.14,914.14,902.78,903.57,1738125076.00,81.07
20050926,902.98,906.70,900.43,906.33,1276264095.00,63.11
20050927,906.61,908.25,891.19,891.57,1584220604.00,77.18
20050928,890.51,896.66,887.73,889.93,1305771148.00,62.21
20050929,890.45,903.33,890.45,903.33,1652195119.00,78.18
20050930,903.87,905.10,900.94,903.63,1290273663.00,63.68
20051010,903.30,903.30,893.54,893.69,1002257829.00,49.81
20051011,892.77,907.41,890.51,907.41,1166941292.00,58.37
20051012,908.16,914.20,904.66,911.48,1639068466.00,85.89
20051013,911.57,913.25,905.15,905.22,1473821424.00,78.19
20051014,904.88,905.21,893.04,894.49,1368008152.00,72.55
20051017,893.06,893.06,884.20,889.22,1374561151.00,69.67
20051018,888.99,894.91,888.56,894.91,1588378409.00,79.12
20051019,894.60,900.21,890.05,891.27,1585735478.00,76.00
20051020,891.38,892.26,881.80,892.26,1701688634.00,82.33
20051021,892.29,900.41,890.92,897.56,1620093267.00,78.55
20051024,898.42,900.46,893.78,899.10,1581646897.00,75.45
20051025,898.37,898.37,885.58,885.79,1463464197.00,71.16
20051026,883.96,883.96,865.01,866.31,1723258753.00,80.42
20051027,863.75,868.62,859.19,864.40,1527496009.00,71.66
20051028,863.61,867.65,845.14,853.38,1586637953.00,72.34
20051031,851.49,862.25,851.49,860.96,1427985112.00,64.38
20051101,860.12,860.12,847.00,857.19,1245430296.00,57.55
20051102,857.40,869.60,857.40,867.86,1660812358.00,73.85
20051103,867.46,868.98,856.71,858.56,1460219991.00,64.63
20051104,857.36,862.84,853.64,862.84,1202256138.00,56.29
20051107,861.60,862.77,855.03,862.77,1123746142.00,53.50
20051108,862.11,867.10,856.33,867.10,1320086852.00,59.59
20051109,866.98,869.56,864.95,865.14,1497379534.00,69.63
20051110,864.32,864.32,847.71,848.07,1457078297.00,66.28
20051111,846.33,852.61,843.12,850.37,1210784570.00,53.08
20051114,848.61,849.64,844.74,848.34,831613691.00,36.98
20051115,848.22,852.02,839.52,842.42,1025629603.00,47.26
20051116,841.63,848.13,833.59,848.13,1083144931.00,48.22
20051117,848.18,850.24,844.84,847.56,1024641659.00,45.61
20051118,847.20,868.28,847.05,865.65,1984534027.00,88.82
20051121,865.37,868.60,863.51,866.72,1390752589.00,60.78
20051122,866.80,866.80,853.03,853.12,1284342530.00,54.57
20051123,852.55,859.54,852.51,859.46,1175673090.00,47.19
20051124,859.07,867.70,859.07,864.50,1665049366.00,69.40
20051125,864.38,866.75,860.46,866.75,1508592382.00,60.05
20051128,866.33,868.38,860.66,863.14,1162112906.00,50.68
20051129,863.14,863.14,853.32,853.40,1027980609.00,43.98
20051130,853.50,855.41,848.67,855.41,1002598800.00,44.82
20051201,855.20,858.50,852.49,854.53,874243271.00,40.82
20051202,853.44,856.41,847.26,850.05,1262425681.00,55.52
20051205,849.57,849.57,837.51,837.94,1198655241.00,52.73
20051206,836.40,844.01,835.28,843.64,1153642368.00,51.92
20051207,843.78,850.91,843.31,850.91,1104200862.00,48.48
20051208,851.05,853.77,846.87,850.19,1051920850.00,46.81
20051209,850.04,863.59,847.85,863.49,1463214127.00,65.27
20051212,863.73,866.97,861.36,865.32,1276650299.00,59.22
20051213,865.16,865.57,858.04,865.57,1198810479.00,55.60
20051214,866.50,874.49,861.24,874.49,1624702910.00,76.36
20051215,874.71,880.21,871.56,872.31,1830742686.00,84.60
20051216,871.81,878.41,870.22,878.41,1345065994.00,63.49
20051219,878.43,879.87,875.82,878.91,1174624238.00,52.17
20051220,878.81,883.06,876.03,883.06,1264001969.00,57.62
20051221,883.00,886.06,877.93,878.77,1234320223.00,57.03
20051222,877.98,884.31,876.38,884.31,1079149142.00,51.87
20051223,884.74,891.68,884.37,891.68,1418133954.00,67.05
20051226,894.83,900.36,894.83,898.50,1861189645.00,88.40
20051227,897.15,898.18,893.01,896.60,1546344767.00,71.09
20051228,896.40,897.85,892.74,897.85,1416453016.00,66.87
20051229,901.24,911.14,901.24,911.14,2053969139.00,107.54
20051230,913.34,913.34,902.14,903.46,1926636490.00,102.77
20060104,906.03,919.80,906.03,919.80,2379552147.00,128.08
20060105,919.92,935.86,919.92,935.86,3095868713.00,164.92
20060106,938.13,949.99,932.74,945.98,3446327228.00,181.79
20060109,947.18,952.28,942.97,951.54,2842070271.00,144.66
20060110,952.35,954.28,941.39,954.28,2592536797.00,140.00
20060111,953.84,958.27,944.13,948.60,2934664605.00,150.42
20060112,947.10,960.05,945.66,960.05,2654922421.00,131.98
20060113,961.39,964.21,951.10,956.08,2647307002.00,131.35
20060116,955.34,955.34,939.54,939.70,2414983504.00,116.65
20060117,937.88,943.73,937.76,942.05,1853508542.00,93.85
20060118,942.22,961.23,942.22,960.78,2446049292.00,122.35
20060119,962.32,967.89,956.22,967.89,2999914099.00,144.27
20060120,968.33,969.57,963.94,969.05,2993156380.00,149.44
20060123,970.28,972.09,964.20,971.32,2822069477.00,140.35
20060124,972.39,979.37,968.11,973.48,2921382612.00,161.70
20060125,973.16,981.61,971.23,981.61,2618480248.00,135.02
20060206,985.09,1003.24,984.51,1003.24,2920698486.00,152.50
20060207,1004.78,1007.03,990.09,999.82,3839818979.00,198.58
20060208,998.78,1004.47,994.58,1004.47,3154461422.00,153.51
20060209,1004.55,1004.55,989.47,990.92,2809978825.00,138.54
20060210,992.24,1003.50,990.41,1003.50,2626294476.00,131.00
20060213,1005.65,1005.65,994.87,1004.47,2489736784.00,127.34
20060214,1004.95,1010.89,1003.04,1010.89,2100416401.00,106.79
20060215,1012.43,1018.83,1010.03,1013.07,2814136593.00,141.86
20060216,1013.37,1013.37,990.03,990.29,3043932008.00,150.54
20060217,991.27,997.18,986.39,989.81,2387914268.00,120.63
20060220,990.29,997.72,989.48,989.68,2139098654.00,115.61
20060221,988.96,1006.00,982.56,1006.00,2640944200.00,143.33
20060222,1006.75,1012.57,1003.98,1004.94,2751235006.00,141.60
20060223,1005.04,1007.55,997.52,1007.55,2208936878.00,110.32
20060224,1008.17,1016.08,1008.17,1016.08,2302231416.00,117.48
20060227,1021.96,1022.19,1013.71,1014.95,2649538425.00,139.82
20060228,1013.76,1019.78,1002.80,1019.78,2228892575.00,116.45
20060301,1020.98,1024.33,1017.48,1024.30,2362875275.00,122.88
20060302,1023.65,1023.65,1002.45,1006.16,2900567280.00,155.64
20060303,1005.22,1010.28,996.89,1008.03,2392156120.00,126.50
20060306,1008.35,1010.31,1003.62,1005.45,1999867412.00,100.80
20060307,1004.63,1004.63,981.46,982.48,2238943349.00,109.47
20060308,979.29,982.03,969.07,977.93,1968664780.00,97.15
20060309,976.08,979.26,972.23,973.46,1468794135.00,75.77
20060310,973.29,979.86,973.06,977.02,1396483105.00,72.98
20060313,976.87,987.47,976.78,986.79,1395735775.00,70.87
20060314,987.48,988.47,979.94,986.37,1431997737.00,71.68
20060315,985.58,996.39,984.95,996.39,1736178946.00,89.32
20060316,996.03,997.16,992.76,995.61,1739936305.00,89.41
20060317,995.04,997.12,989.52,992.38,1806627275.00,91.09
20060320,992.61,1004.91,987.88,1004.82,1817847941.00,91.85
20060321,1005.60,1013.79,1003.76,1007.82,2287656953.00,117.10
20060322,1008.04,1014.75,1004.31,1014.68,2179627880.00,110.37
20060323,1014.43,1016.97,1010.33,1016.37,2453920029.00,123.28
20060324,1016.62,1018.39,1008.97,1010.00,2303255298.00,120.43
20060327,1009.69,1017.98,1005.11,1017.98,2006257727.00,103.30
20060328,1018.21,1024.00,1017.19,1023.75,2194625017.00,113.60
20060329,1026.30,1039.64,1025.00,1031.72,3247559458.00,171.59
20060330,1032.46,1034.87,1023.18,1023.52,2482601898.00,135.52
20060331,1021.72,1027.93,1017.72,1027.79,2446677311.00,132.73
20060403,1028.84,1046.82,1028.84,1046.82,3095266869.00,172.74
20060404,1048.17,1057.31,1043.87,1057.31,3580651516.00,198.85
20060405,1059.21,1067.48,1057.21,1067.11,3795209206.00,209.05
20060406,1069.80,1076.13,1064.63,1069.58,4005344988.00,218.77
20060407,1069.89,1072.37,1060.66,1071.50,3818797621.00,206.65
20060410,1073.04,1088.64,1071.06,1088.50,3877503521.00,201.82
20060411,1091.00,1096.92,1082.63,1094.23,4246538304.00,230.28
20060412,1094.38,1095.44,1088.35,1089.80,3431290544.00,181.16
20060413,1089.74,1095.21,1065.65,1065.84,3954546920.00,201.63
20060414,1063.23,1089.72,1063.23,1089.64,3538347333.00,184.80
20060417,1090.85,1100.77,1086.25,1096.84,4102882262.00,213.85
20060418,1099.80,1106.04,1091.30,1101.59,3633284520.00,193.83
20060419,1104.16,1107.75,1094.54,1106.67,3755044979.00,206.85
20060420,1107.95,1110.25,1095.22,1101.77,4202586977.00,230.39
20060421,1101.52,1119.50,1095.42,1116.30,4577363965.00,249.38
20060424,1121.80,1124.17,1101.16,1106.68,4968072752.00,274.93
20060425,1103.18,1110.57,1088.14,1104.76,4042045524.00,228.84
20060426,1104.78,1127.24,1104.08,1123.51,4453337818.00,262.02
20060427,1125.85,1128.68,1114.40,1124.18,3622445146.00,206.45
20060428,1111.80,1144.67,1104.69,1143.17,4501302088.00,261.03
20060508,1148.94,1187.03,1148.94,1187.00,5017215600.00,291.99
20060509,1195.49,1223.03,1193.55,1222.60,6342922675.00,366.51
20060510,1228.15,1242.84,1214.70,1236.89,6282243708.00,368.91
20060511,1238.18,1264.73,1224.87,1225.19,6934908558.00,411.61
20060512,1224.54,1265.71,1221.62,1265.62,6387416764.00,379.60
20060515,1279.79,1319.36,1270.47,1319.26,8285454689.00,502.55
20060516,1334.34,1352.65,1287.67,1296.35,9006509208.00,570.99
20060517,1298.02,1321.14,1276.83,1304.41,7055047891.00,435.18
20060518,1295.03,1313.87,1276.94,1305.97,5964295167.00,354.37
20060519,1309.75,1347.20,1305.71,1343.08,7521631248.00,414.52
20060522,1347.56,1366.26,1341.88,1352.92,7315196786.00,423.03
20060523,1351.30,1351.30,1296.72,1297.49,6559949251.00,373.84
20060524,1302.65,1327.85,1256.24,1285.05,5826789600.00,337.14
20060525,1283.82,1296.40,1268.40,1290.35,3846540571.00,225.56
20060526,1294.51,1314.45,1292.84,1314.26,4237945749.00,246.37
20060529,1321.99,1347.27,1313.40,1347.08,5030494404.00,301.92
20060530,1355.35,1364.54,1343.04,1360.17,5061235858.00,319.32
20060531,1360.27,1371.17,1341.30,1351.39,5524970376.00,338.75
20060601,1351.54,1392.79,1351.33,1392.79,6290648111.00,369.06
20060602,1398.56,1403.78,1375.58,1383.97,7388969307.00,439.89
20060605,1385.03,1396.23,1357.09,1396.23,6210711463.00,346.45
20060606,1394.22,1405.69,1385.57,1391.72,5401849500.00,311.87
20060607,1392.96,1392.96,1310.23,1310.37,6040387451.00,354.50
20060608,1298.05,1319.20,1273.85,1314.43,5248104089.00,296.48
20060609,1310.48,1320.77,1285.19,1286.03,4392517844.00,248.38
20060612,1276.77,1299.21,1268.57,1290.56,2937562690.00,173.70
20060613,1291.07,1306.00,1278.50,1291.38,3163047891.00,187.01
20060614,1286.06,1286.06,1266.16,1280.32,3162563084.00,171.56
20060615,1280.21,1296.95,1278.08,1282.79,2704042686.00,149.33
20060616,1294.07,1314.16,1292.54,1314.16,3209604895.00,182.62
20060619,1298.41,1336.64,1292.39,1330.36,3406443328.00,207.09
20060620,1329.34,1337.65,1321.62,1335.78,3244472626.00,193.43
20060621,1335.85,1343.60,1319.08,1330.50,3834203158.00,217.10
20060622,1328.32,1337.64,1323.25,1329.54,3170935178.00,175.85
20060623,1327.65,1340.81,1319.18,1340.62,3117959238.00,183.05
20060626,1343.06,1365.40,1343.06,1365.29,3705500874.00,230.89
20060627,1367.36,1370.47,1356.31,1366.53,3382350363.00,202.84
20060628,1364.70,1369.37,1357.02,1365.23,3092667512.00,179.08
20060629,1368.12,1395.16,1368.12,1395.16,4902183753.00,285.17
20060630,1401.39,1406.90,1384.10,1392.93,4546767954.00,267.48
20060703,1397.16,1416.76,1394.09,1416.76,4545104563.00,277.13
20060704,1419.18,1419.18,1397.48,1406.52,5045655209.00,312.86
20060705,1405.36,1405.36,1377.77,1391.43,3985180494.00,244.78
20060706,1390.67,1420.32,1390.67,1420.32,4160096879.00,269.48
20060707,1424.20,1424.20,1410.54,1411.80,4164132825.00,267.00
20060710,1412.01,1415.56,1400.54,1414.35,3369412692.00,216.94
20060711,1416.44,1420.12,1409.29,1420.12,3531317152.00,221.85
20060712,1420.78,1428.87,1416.38,1418.80,4192565589.00,268.50
20060713,1415.32,1415.46,1343.42,1343.73,6005336099.00,366.21
20060714,1331.61,1363.02,1331.61,1354.47,3808320602.00,234.00
20060717,1352.23,1370.30,1351.28,1370.30,2888425444.00,184.87
20060718,1370.27,1374.31,1360.38,1374.31,2827254076.00,173.38
20060719,1371.83,1371.83,1335.55,1341.21,3103146909.00,189.40
20060720,1339.50,1350.95,1333.45,1350.19,2435984472.00,144.21
20060721,1350.46,1363.12,1350.46,1359.97,2556786967.00,147.86
20060724,1341.44,1364.19,1341.44,1364.07,2596599544.00,156.11
20060725,1369.52,1383.71,1369.52,1380.06,2872837638.00,174.74
20060726,1382.80,1383.93,1373.75,1378.72,2452346618.00,145.61
20060727,1377.97,1384.34,1354.71,1362.90,2978396467.00,177.53
20060728,1362.04,1365.83,1335.80,1348.15,2776671623.00,168.86
20060731,1344.42,1344.42,1298.60,1298.99,2765109069.00,157.62
20060801,1297.21,1305.19,1283.53,1286.65,2175784115.00,122.62
20060802,1286.48,1290.94,1263.36,1280.38,2120624230.00,116.36
20060803,1282.29,1286.71,1269.92,1278.13,1620851266.00,93.79
20060804,1279.08,1284.10,1245.63,1247.14,2009375295.00,115.05
20060807,1241.10,1244.49,1225.48,1226.99,1849422144.00,98.04
20060808,1227.28,1256.09,1227.28,1256.09,1781634324.00,98.70
20060809,1257.68,1261.19,1249.14,1254.79,1652341258.00,89.52
20060810,1254.43,1274.12,1254.43,1274.12,2142923307.00,114.73
20060811,1276.09,1281.04,1270.92,1279.45,1993496290.00,107.63
20060814,1279.76,1283.03,1245.66,1248.94,2129550365.00,118.56
20060815,1247.10,1269.00,1242.60,1269.00,1699403304.00,95.59
20060816,1269.94,1285.84,1265.57,1285.84,2326009384.00,129.48
20060817,1285.13,1285.13,1266.48,1274.32,1876605444.00,98.90
20060818,1273.47,1282.65,1269.79,1271.04,1699260035.00,89.90
20060821,1237.31,1274.16,1237.31,1274.16,1878702408.00,100.41
20060822,1273.65,1291.74,1273.04,1288.10,2136792778.00,127.19
20060823,1288.40,1297.00,1286.19,1288.55,2308449326.00,136.81
20060824,1288.61,1295.23,1277.95,1295.23,1831955495.00,106.48
20060825,1296.35,1305.13,1295.54,1299.22,2277490435.00,133.02
20060828,1302.67,1330.41,1302.67,1330.41,3199579968.00,189.78
20060829,1333.11,1353.45,1331.87,1334.14,3949966820.00,237.28
20060830,1331.97,1340.35,1327.23,1339.52,2613465765.00,151.24
20060831,1340.40,1346.76,1336.68,1343.14,2791366977.00,158.94
20060901,1339.92,1341.65,1319.13,1320.29,2910112577.00,161.50
20060904,1322.40,1341.32,1322.40,1341.32,2637452029.00,148.89
20060905,1340.80,1348.99,1338.58,1345.18,3348698547.00,191.36
20060906,1345.65,1349.03,1335.12,1349.03,2793704163.00,153.19
20060907,1344.99,1346.73,1328.20,1330.29,2564304945.00,145.12
20060908,1330.00,1337.13,1328.60,1334.45,2097257009.00,115.30
20060911,1338.79,1342.86,1324.77,1342.86,2424071130.00,138.39
20060912,1343.76,1353.05,1342.36,1351.20,2963992049.00,165.74
20060913,1352.36,1357.81,1340.16,1340.47,3552944627.00,196.84
20060914,1340.17,1344.61,1327.14,1339.90,2729377292.00,159.46
20060915,1340.21,1362.92,1340.21,1362.92,3767416096.00,203.11
20060918,1367.92,1377.31,1365.22,1377.31,3546675325.00,198.40
20060919,1380.18,1386.82,1373.63,1381.32,3296428628.00,188.40
20060920,1379.32,1385.61,1369.99,1382.58,2829722427.00,162.34
20060921,1382.39,1393.63,1382.39,1391.23,3121511404.00,178.97
20060922,1393.29,1394.93,1378.19,1378.53,3447894734.00,210.96
20060925,1376.88,1388.75,1371.58,1378.93,2901591939.00,181.18
20060926,1377.93,1378.13,1360.78,1367.06,2484174559.00,146.14
20060927,1366.56,1380.28,1366.11,1380.28,2244111206.00,136.08
20060928,1381.12,1398.65,1378.98,1396.32,2758780413.00,174.03
20060929,1398.70,1414.08,1398.70,1412.50,3365549443.00,208.50
20061009,1428.82,1445.30,1427.26,1445.30,4309286865.00,262.29
20061010,1447.28,1454.44,1439.57,1448.87,4650287636.00,279.07
20061011,1448.37,1450.42,1435.00,1447.17,3905090466.00,220.61
20061012,1447.33,1448.09,1433.72,1434.47,4517895586.00,245.90
20061013,1432.03,1442.83,1430.88,1438.95,3424607323.00,197.51
20061016,1440.28,1441.65,1424.53,1427.07,3505791663.00,204.21
20061017,1424.88,1431.29,1417.94,1420.92,2943154966.00,171.21
20061018,1420.66,1443.87,1420.66,1443.87,2935951799.00,174.69
20061019,1444.77,1452.07,1442.29,1447.91,3031354215.00,178.66
20061020,1448.95,1454.61,1443.87,1445.42,3249329163.00,193.50
20061023,1444.73,1448.39,1405.60,1410.25,3586884007.00,208.42
20061024,1410.04,1443.37,1410.04,1443.37,3175901020.00,189.61
20061025,1446.38,1460.89,1436.17,1447.77,3665467077.00,235.37
20061026,1447.77,1455.00,1435.60,1454.49,4156590637.00,229.27
20061027,1454.08,1458.67,1432.60,1437.25,4074990033.00,232.78
20061030,1434.75,1441.34,1424.27,1441.34,3769260112.00,210.25
20061031,1441.93,1459.04,1441.93,1459.04,3962249583.00,225.03
20061101,1460.05,1470.62,1453.60,1470.62,4178588559.00,240.53
20061102,1471.70,1471.70,1458.25,1469.94,4678128813.00,263.21
20061103,1471.35,1485.62,1471.35,1478.85,4317228005.00,249.83
20061106,1467.98,1490.91,1467.98,1490.91,4420440987.00,255.57
20061107,1494.54,1495.13,1473.42,1494.60,4636716050.00,282.67
20061108,1494.22,1494.22,1480.79,1481.49,3195853359.00,200.03
20061109,1476.11,1508.51,1476.11,1506.90,3692764345.00,230.39
20061110,1506.88,1512.76,1473.39,1483.12,4772117099.00,296.85
20061113,1480.51,1489.42,1445.70,1451.39,3913689681.00,240.56
20061114,1450.61,1468.00,1429.09,1468.00,3376320759.00,209.60
20061115,1468.60,1507.30,1465.40,1507.30,3896100834.00,257.01
20061116,1511.63,1522.94,1500.66,1501.32,4733026787.00,304.05
20061117,1496.86,1528.05,1496.86,1528.05,4134739081.00,257.63
20061120,1533.01,1554.21,1531.27,1554.21,5096582069.00,317.46
20061121,1552.74,1571.47,1531.77,1571.47,4848366652.00,325.46
20061122,1569.35,1597.95,1565.35,1586.16,5779324210.00,384.13
20061123,1585.52,1601.48,1582.07,1595.49,5123401139.00,315.18
20061124,1591.64,1602.61,1575.53,1599.03,5212566297.00,327.10
20061127,1595.51,1617.57,1595.51,1617.57,4838488306.00,318.92
20061128,1616.30,1621.84,1601.44,1613.87,4777759497.00,310.41
20061129,1589.91,1639.98,1589.91,1635.92,4954799256.00,327.77
20061130,1640.18,1680.01,1640.18,1680.01,6531447930.00,421.11
20061201,1684.39,1705.23,1682.63,1693.59,6245038890.00,429.45
20061204,1696.17,1741.81,1696.17,1741.81,7433817061.00,485.40
20061205,1746.16,1769.78,1740.60,1754.37,7581005486.00,506.31
20061206,1754.15,1765.45,1690.57,1739.68,9088260397.00,564.73
20061207,1735.42,1776.80,1734.69,1734.79,8747664191.00,538.27
20061208,1713.76,1727.40,1670.11,1671.11,6894818427.00,427.50
20061211,1687.92,1744.53,1683.77,1744.53,5252938999.00,336.47
20061212,1752.23,1770.02,1728.19,1754.63,5729022518.00,386.93
20061213,1756.75,1761.22,1739.38,1756.40,5092935269.00,347.51
20061214,1759.27,1788.77,1759.27,1788.77,5292417403.00,362.44
20061215,1792.04,1818.60,1785.41,1818.60,5665490944.00,402.31
20061218,1830.56,1867.89,1830.56,1865.67,6891057146.00,500.42
20061219,1873.17,1879.77,1832.86,1871.22,7363531488.00,522.14
20061220,1862.56,1889.99,1851.44,1889.99,6699042551.00,454.25
20061221,1895.38,1897.27,1861.85,1861.85,6998038510.00,474.53
20061222,1866.75,1869.11,1834.81,1849.16,5267384880.00,359.87
20061225,1867.87,1902.92,1867.87,1886.80,5791974814.00,421.69
20061226,1889.42,1897.92,1864.14,1881.14,5639263743.00,382.82
20061227,1881.34,1919.26,1881.34,1919.26,5624744169.00,384.34
20061228,1922.53,1938.96,1896.53,1909.36,6072492786.00,430.49
20061229,1916.93,1968.91,1916.93,1961.17,6794654998.00,511.00
20070104,1990.44,2041.82,1979.34,1983.17,10771226719.00,797.50
20070105,1970.25,1999.01,1970.25,1997.11,9565549950.00,678.39
20070108,1998.21,2057.74,1998.21,2057.74,9320482410.00,687.58
20070109,2061.09,2121.19,2059.88,2120.35,9090392204.00,680.18
20070110,2128.28,2173.30,2116.18,2173.30,9496183845.00,709.54
20070111,2175.37,2212.90,2155.95,2157.76,10476911608.00,761.10
20070112,2143.88,2175.49,2095.25,2101.22,9250652223.00,686.50
20070115,2098.88,2212.39,2098.88,2212.39,8040213371.00,639.29
20070116,2216.93,2280.25,2216.93,2280.25,9395103273.00,764.96
